resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section,rec_rev
KAME-LI-MESA-MEPU_KAKATOME,"स्टील के स्व-छिद्रण स्क्रू, एंटी-कोरोसिव कोटिंग के साथ, काउंटरसंक सिर और क्रॉस स्लॉट के साथ, ड्रिल टिप, व्यास 3.9 मिमी, लंबाई 25 मिमी",Material,General,1000 पीस,1177.89,1177.89,1177.89,1177.89,1,INR,2152.01,1.83,2,2,निर्माण कार्य,लकड़ी की संरचनाएं,संपूर्ण आपूर्ति के कारखाने के निर्मित भागों से आवासीय और सार्वजनिक भवनों का निर्,बाहरी और आंतरिक दीवारें,b26f29ad1c80
KAME-ME-KARI-KALI_KAKAKATO,"सूखी ह्रिजोलाइट सीमेंट मिश्रण, ग्रेड M300",Material,General,घन मीटर,103739.12,103739.12,103739.12,103739.12,1,INR,117225.2,1.13,2,2,निर्माण कार्य,सीवेज - बाहरी नेटवर्क,पाइपलाइनों की बिछाने और कलेक्टरों की स्थापना,प्री-कास्ट कंक्रीट और कंक्रीट सीवेज पाइप,6c0a7ece9e3a
KAME-LI-KAPU-KAVO,हार्डवेयर उत्पाद,Abstract Material,General,सम्पूर्ण,2029.08,2029.08,2029.08,2029.08,1,INR,0.0,0.0,2,2,निर्माण कार्य,लकड़ी की संरचनाएं,लकड़ी की संरचनाएँ,"दरवाजे, गेट",ca0baed60708
MEME-RI-MEPU-KAME,दरवाजे के ब्लॉक अलमारी,Abstract Material,General,मी²,112.49,112.49,112.49,112.49,1,INR,0.0,0.0,2,2,निर्माण कार्य,लकड़ी की संरचनाएं,लकड़ी की संरचनाएँ,"निर्मित अलमारियाँ, एंट्रेसोल शेल्व्स, एकल उत्पाद",7ae46cee9c36
RITO-SA-KAME-KAVO_KAKATOTO,"स्टील की इलेक्ट्रिक वेल्डेड सीधी और सर्पिल वेल्डेड पाइप, ताकत का वर्ग K38, बाहरी व्यास 630 मिमी, दीवार की मोटाई 8 मिमी।",Material,General,म,8903.68,8903.68,8903.68,8903.68,1,INR,7211.99,0.81,2,2,निर्माण कार्य,जलापूर्ति - बाहरी नेटवर्क,अन्य कार्य,मौजूदा पाइपलाइनों में स्ट्यूट्स की कटाई,cf1046ab18f9
DXME-RIME-MEVO_KAKAME,तेल से भरे इनपुट के लिए एयर ड्रायर,Equipment,General,मशीन-च,3.32,3.32,3.32,3.32,1,INR,59.25,17.84,2,2,उपकरणों की स्थापना,इलेक्ट्रोटेक्निकल इंस्टॉलेशन,विद्युत ऊर्जा और विद्युत नेटवर्क की जल निकासी,500 किव तक के केबल लाइनें,f05eb8f14d9c
KAME-TO-KAPU-KAVO_KAKARIPU,इंसुलेटिंग ऑयल,Material,General,किलोग्राम,47.66,47.66,47.66,47.66,1,INR,1429.9,30.0,2,2,उपकरणों की स्थापना,इलेक्ट्रोटेक्निकल इंस्टॉलेशन,विद्युत ऊर्जा और विद्युत नेटवर्क की जल निकासी,500 किव तक के केबल लाइनें,9a959be439e7
RIKA-RI-KAME-KASA_KAKAMETO,185 मिमी के तांबे के केबल कंडक्टर,Material,General,100 पीस,20325.68,20325.68,20325.68,20325.68,1,INR,630.1,0.03,2,2,उपकरणों की स्थापना,इलेक्ट्रोटेक्निकल इंस्टॉलेशन,विद्युत ऊर्जा और विद्युत नेटवर्क की जल निकासी,500 किव तक के केबल लाइनें,a1708bab82e2
MEPU-TO-KARI-KASA_KAMEKAPU,"दो-घटक सिलिकेट पेंट, तरल पोटेशियम कांच के आधार पर, सूखे जस्ता सफेद रंग के साथ, घटक A (आधार), रंगीन",Material,General,ट,112746.4,112746.4,112746.4,112746.4,1,INR,1268.4,0.02,2,2,निर्माण कार्य,सड़कें,सड़कों का निर्माण,सड़क सुरक्षा बाड़,f2d6b928b97e
RITO-SA-KARI-KARI_KAKADXLI,"स्टील की इलेक्ट्रिक वेल्डेड सीधी सीम वाली पाइपें स्टील के प्रकार स्ट2, 10, बाहरी व्यास 325 मिमी, दीवार की मोटाई 4 मिमी।",Material,General,म,1941.48,1941.48,1941.48,1941.48,1,INR,5805.03,2.99,2,2,निर्माण कार्य,जल तकनीकी संरचनाओं की कंक्रीट और प्रबलित कंक्रीट संरचनाएँ,"जल ऊर्जा संरचनाओं की निर्माण में कुल कंक्रीट की मात्रा 100,000 घन मीटर से अधिक ह",प्री-कास्ट प्रबलित कंक्रीट संरचनाएँ,1a724f6572ad
DXME-METO-KATO_KAKAME,"बोर्ड वाहन पूर्व चिह्नन उपकरण के साथ, भार क्षमता 10 टन तक",Equipment,General,मशीन-च,824.34,824.34,824.34,824.34,1,INR,6644.15,8.06,2,2,निर्माण कार्य,सड़कें,सड़कों का निर्माण,रूपरेखा,155514723410
MEPU-ME-KATO-KARI_KAKAKAME,बिटुमिनस गोंद,Material,General,ट,438718.42,438718.42,438718.42,438718.42,1,INR,1743.9,0.01,2,2,निर्माण कार्य,सड़कें,सड़कों का निर्माण,सड़क संकेत,a8a77ccec52f
MEME-RI-MEPU-KADX,अलमारी की दीवारें,Abstract Material,General,मी²,861.67,861.67,861.67,861.67,1,INR,86166.72,100.0,2,2,निर्माण कार्य,लकड़ी की संरचनाएं,लकड़ी की संरचनाएँ,"निर्मित अलमारियाँ, एंट्रेसोल शेल्व्स, एकल उत्पाद",97e013b61885
KAME-LI-MESA-KAME_MEPUVOLI,"स्टील के जस्ती एंकर उच्च लोड के लिए, हेक्सागोनल हेड के साथ, व्यास M16, लंबाई 138 मिमी",Material,General,10 पीस,15056.0,15056.0,15056.0,15056.0,1,INR,73285.09,4.87,2,2,निर्माण कार्य,सीवेज - बाहरी नेटवर्क,अन्य कार्य,सीवेज संरचनाओं के तत्व,11e14b4f0699
RIKA-SA-KAPU-KAPU_KAKAKAME,बोल्ट टेंशन क्लैंप एनबी-2-6,Material,General,"sht का हिंदी में अनुवाद ""sht"" है।",810.34,810.34,810.34,810.34,1,INR,6482.74,8.0,2,2,उपकरणों की स्थापना,इलेक्ट्रोटेक्निकल इंस्टॉलेशन,विद्युत ऊर्जा और विद्युत नेटवर्क की जल निकासी,500 किव तक के केबल लाइनें,e096969d41a9
